date,time,beds,baths,house_size,house_size_units,lot_size,lot_size_units,zip_code,country,price
6/4/2022,8:45:00 AM,3,2,2100,sqft,7800,sqft,98136,USA,845000
10/14/2022,10:10:00 PM,5,3,2550,sqft,9192,sqft,98125,USA,1450000
6/18/2022,10:49:00 AM,1,1,774,sqft,,,98146,USA,265000
2/16/2022,1:48:00 AM,2,2.5,1736,sqft,,,98122,USA,970000
2/12/2022,10:02:00 AM,3,2.5,2198,sqft,2621,sqft,98144,USA,1675000
11/17/2022,2:49:00 AM,2,1,770,sqft,6501,sqft,98125,USA,620000
11/2/2022,2:57:00 PM,2,2,1150,sqft,2462,sqft,98107,USA,725000
8/9/2022,10:42:00 AM,3,2,2330,sqft,5280,sqft,98103,USA,1098000
1/1/2022,7:30:00 PM,5,4.5,4693,sqft,10454,sqft,98122,USA,2650000
7/19/2022,10:27:00 AM,3,3,1790,sqft,7286,sqft,98125,USA,755000
5/24/2022,12:18:00 AM,4,3.5,2960,sqft,4500,sqft,98103,USA,1700000
1/28/2022,4:58:00 AM,1,1,591,sqft,,,98119,USA,434000
12/8/2022,9:09:00 AM,2,2,1391,sqft,14810,sqft,98109,USA,860000
12/4/2022,1:45:00 AM,3,2,1160,sqft,7500,sqft,98178,USA,566000
10/5/2022,1:35:00 AM,1,1,720,sqft,,,98126,USA,365000
2/10/2022,12:17:00 PM,1,1,701,sqft,,,98115,USA,325000
11/28/2022,4:50:00 AM,4,2,2570,sqft,4800,sqft,98103,USA,1495000
5/27/2022,1:19:00 AM,3,2,1611,sqft,4648,sqft,98107,USA,915000
12/11/2022,5:10:00 PM,4,2.5,2474,sqft,2970,sqft,98115,USA,1725000
6/27/2022,10:37:00 PM,3,2,1300,sqft,2997,sqft,98144,USA,778000
11/11/2022,9:27:00 AM,2,2.5,840,sqft,1224,sqft,98144,USA,620000
11/21/2022,10:21:00 PM,2,2,1100,sqft,698,sqft,98107,USA,749000
6/16/2022,9:16:00 PM,3,2.5,2730,sqft,3000,sqft,98122,USA,1199000
5/3/2022,6:42:00 PM,2,2,1004,sqft,,,98125,USA,325000
3/15/2022,11:16:00 PM,3,3,1650,sqft,1622,sqft,98103,USA,950000
8/27/2022,11:35:00 PM,3,3,1650,sqft,1376,sqft,98103,USA,974999
9/6/2022,1:57:00 PM,4,1,1850,sqft,4500,sqft,98118,USA,600000
9/20/2022,7:58:00 PM,5,3.5,4050,sqft,3600,sqft,98119,USA,2895000
9/9/2022,1:35:00 PM,1,1,865,sqft,54885,sqft,98112,USA,712500
12/23/2022,3:57:00 AM,2,2,1252,sqft,,,98121,USA,1349000
4/21/2022,8:05:00 AM,3,3,1790,sqft,7080,sqft,98109,USA,1325000
6/29/2022,11:20:00 AM,5,3,2020,sqft,6000,sqft,98119,USA,899000
7/7/2022,7:57:00 AM,3,1.5,1280,sqft,4000,sqft,98144,USA,750000
11/4/2022,3:55:00 AM,4,2,1630,sqft,4982,sqft,98116,USA,942000
7/26/2022,4:30:00 AM,3,3.5,1460,sqft,1200,sqft,98117,USA,740000
8/22/2022,4:05:00 AM,3,2,1210,sqft,1374,sqft,98103,USA,875000
1/24/2022,7:50:00 AM,4,2,2080,sqft,5250,sqft,98116,USA,1098000
1/26/2022,2:08:00 PM,4,2,3542,sqft,5000,sqft,98144,USA,1150000
8/6/2022,8:35:00 AM,3,1.5,2200,sqft,4800,sqft,98117,USA,860000
12/12/2022,7:06:00 AM,1,1,603,sqft,,,98133,USA,400000
1/10/2022,6:46:00 PM,2,2,1456,sqft,,,98199,USA,575000
1/17/2022,4:14:00 AM,2,2.5,1169,sqft,1092,sqft,98117,USA,615000
9/2/2022,6:18:00 AM,2,1,1770,sqft,4800,sqft,98103,USA,926000
7/25/2022,6:05:00 PM,4,2,1641,sqft,6122,sqft,98118,USA,538800
9/15/2022,4:56:00 PM,1,1,600,sqft,,,98122,USA,310000
4/22/2022,6:41:00 PM,2,1.5,860,sqft,1154,sqft,98122,USA,734950
7/24/2022,10:30:00 AM,4,3.5,4990,sqft,10890,sqft,98112,USA,4815000
1/27/2022,9:14:00 AM,3,2,1749,sqft,1149,sqft,98125,USA,699950
3/12/2022,10:42:00 PM,3,4,1580,sqft,1086,sqft,98144,USA,825000
6/25/2022,2:02:00 AM,3,2.5,2340,sqft,8000,sqft,98177,USA,1900000
7/21/2022,10:17:00 AM,6,3,2440,sqft,8000,sqft,98144,USA,925000
9/5/2022,9:19:00 PM,1,1,705,sqft,,,98103,USA,490000
4/28/2022,2:49:00 PM,2,2,1227,sqft,1393,sqft,98115,USA,715000
1/9/2022,9:38:00 AM,5,4,2734,sqft,3774,sqft,98115,USA,1300000
3/27/2022,10:20:00 PM,2,2,839,sqft,23086,sqft,98125,USA,385000
1/23/2022,9:51:00 AM,3,1,1120,sqft,7407,sqft,98178,USA,708000
8/28/2022,2:12:00 PM,3,2,1482,sqft,1085,sqft,98117,USA,919000
3/14/2022,5:22:00 PM,3,3.5,1680,sqft,1486,sqft,98126,USA,675000
1/27/2022,3:22:00 AM,2,2,1400,sqft,14810,sqft,98199,USA,699950
12/15/2022,4:51:00 PM,3,2,1370,sqft,21780,sqft,98112,USA,910000
3/22/2022,2:59:00 AM,1,1,889,sqft,,,98121,USA,550000
3/25/2022,8:20:00 PM,4,2,2140,sqft,6250,sqft,98199,USA,1150000
7/18/2022,3:01:00 AM,2,2,795,sqft,,,98103,USA,590000
2/12/2022,2:00:00 PM,3,2,1710,sqft,4267,sqft,98133,USA,659000
